occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1481,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Unknown Oxytrichidae family 1,urn:lsid:marinespecies.org:taxname:390772,Oxytrichidae,Family,Otu1481
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1484,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea,urn:lsid:marinespecies.org:taxname:580116,Choanoflagellatea,Class,Otu1484
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1485,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,5,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Colaconematales;Colaconematales (order);X (Colaconematales (order));Colaconema;Colaconema (species),urn:lsid:marinespecies.org:taxname:157305,Colaconema,Genus,Otu1485
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1489,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,3,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea (class);X (Filosa-Granofilosea (class));Unknown X (Filosa-Granofilosea (class)) family 1,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu1489
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu83,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,463,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu83
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu82,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,506,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu82
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu81,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,10,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 3,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu81
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu80,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,144,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Amphora;Amphora (species);Unknown Amphora (species) strain 1,urn:lsid:marinespecies.org:taxname:149200,Amphora,Genus,Otu80
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu87,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,276,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Calcarea,urn:lsid:marinespecies.org:taxname:559,Calcarea,Class,Otu87
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu500,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,25,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Telonemia;Telonemia (phylum);X (Telonemia (phylum));Telonemia (X (Telonemia (phylum)));XX (Telonemia (X (Telonemia (phylum))));Telonemia-Group-1;Telonemia-Group-1 (species);X (Telonemia-Group-1 (species));Telonemia-Group-1 (X (Telonemia-Group-1 (species)));X (Telonemia-Group-1 (X (Telonemia-Group-1 (species))));sp. (X (Telonemia-Group-1 (X (Telonemia-Group-1 (species))))),no match,no match,no match,Otu500
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu503,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,24,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),urn:lsid:marinespecies.org:taxname:341275,Centrohelida,Order,Otu503
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu504,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,31,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Amphora;Unknown Amphora species 2,urn:lsid:marinespecies.org:taxname:149200,Amphora,Genus,Otu504
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1114,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,5,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales (order);X (Chlamydomonadales (order)),urn:lsid:marinespecies.org:taxname:732333,Chlamydomonadales,Order,Otu1114
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1115,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,5,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB4;Labyrinthulomycetes (LAB4);X (Labyrinthulomycetes (LAB4));LAB4 (X (Labyrinthulomycetes (LAB4)));X (LAB4 (X (Labyrinthulomycetes (LAB4))));Labyrinthulomycetes (X (LAB4 (X (Labyrinthulomycetes (LAB4)))));X (Labyrinthulomycetes (X (LAB4 (X (Labyrinthulomycetes (LAB4))))));LAB4 (X (Labyrinthulomycetes (X (LAB4 (X (Labyrinthulomycetes (LAB4)))))));X (LAB4 (X (Labyrinthulomycetes (X (LAB4 (X (Labyrinthulomycetes (LAB4))))))));sp. (X (LAB4 (X (Labyrinthulomycetes (X (LAB4 (X (Labyrinthulomycetes (LAB4))))))))),urn:lsid:marinespecies.org:taxname:449154,Labyrinthulea,Class,Otu1115
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1116,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,5,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu1116
ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1:Otu1117,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Laeso_Laeso1_20190819_20200811,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,2019-08-19/2020-08-11,5,DNA sequence reads,77117,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127582,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,"Læsø, Sydlige del (http://marineregions.org/mrgid/27388)",57.25689,11.14193,DK,Laeso_Laeso1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Telonemia;Telonemia (phylum);X (Telonemia (phylum));Telonemia (X (Telonemia (phylum)));XX (Telonemia (X (Telonemia (phylum))));Telonemia-Group-2;Telonemia-Group-2 (species);X (Telonemia-Group-2 (species));Telonemia-Group-2 (X (Telonemia-Group-2 (species)));X (Telonemia-Group-2 (X (Telonemia-Group-2 (species))));sp. (X (Telonemia-Group-2 (X (Telonemia-Group-2 (species))))),no match,no match,no match,Otu1117
