occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,sampleAccessionNumber,,SAMEA7685729,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,NCBIID,,28017,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,NCBIScientificName,,Gigartinales,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,NCBITaxonRank,,order,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,sampleAccessionNumber,,SAMEA7685729,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,NCBIID,,88547,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,NCBIScientificName,,Syndiniales,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,NCBITaxonRank,,order,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu521,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
