occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1010:c48bcd515463c9061ddcfb2f91ae52993c22a494,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Rhabdocoela;Trigonostomidae;Ceratopera;Ceratopera pilifera,,Eukaryota,domain,ASV_1010:c48bcd515463c9061ddcfb2f91ae52993c22a494,NCBI:2068661,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1029:2f624ad82dbb7330bc61344613bb6c26fffa1b04,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Halistemma;Halistemma rubrum,,Eukaryota,domain,ASV_1029:2f624ad82dbb7330bc61344613bb6c26fffa1b04,NCBI:316183,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1065:8791742e678a68d661504b865078f2951bf18e64,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,7,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Callithamnion;Callithamnion corymbosum,urn:lsid:marinespecies.org:taxname:144526,Callithamnion corymbosum,Species,ASV_1065:8791742e678a68d661504b865078f2951bf18e64,NCBI:193177,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1126:17ebcb822c13cdc1197f5dc940696a195699734b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,,Eukaryota,domain,ASV_1126:17ebcb822c13cdc1197f5dc940696a195699734b,NCBI:71561,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1146:3f2d9bec987e4d3f34463491db0f3fa3612f4803,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,6,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Ptilocodiidae;Thecocodium;Thecocodium quadratum,,Eukaryota,domain,ASV_1146:3f2d9bec987e4d3f34463491db0f3fa3612f4803,NCBI:264047,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1181:7b4836e183de3e40f7549bf8653312d4ab2543f8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Eunotiales;Eunotiaceae;Eunotia;Eunotia naegelii,,Eukaryota,domain,ASV_1181:7b4836e183de3e40f7549bf8653312d4ab2543f8,NCBI:1458866,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1224:dfc24c1901678a7c35a63dd141dcf992458be44c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,7,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Athanas;Athanas nitescens,urn:lsid:marinespecies.org:taxname:107486,Athanas nitescens,Species,ASV_1224:dfc24c1901678a7c35a63dd141dcf992458be44c,NCBI:1129407,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1334:78e2a17fae5e929d3c1267544d537abbc1d78d3d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Diaptomidae;Lovenula;Lovenula raynerae,,Eukaryota,domain,ASV_1334:78e2a17fae5e929d3c1267544d537abbc1d78d3d,NCBI:2487506,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1472:2131fb01b6611f3f94355043e417287e91d9e347,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Fucales;Phaeophyceae 5;Fucales;Sargassaceae;Cystoseira;Cystoseira usneoides,,Eukaryota,domain,ASV_1472:2131fb01b6611f3f94355043e417287e91d9e347,NCBI:590723,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1498:30b373e5bba28a96ca2460677c3da49b42e8e52d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Macrostomida;Microstomidae;Microstomum;Microstomum septentrionale,,Eukaryota,domain,ASV_1498:30b373e5bba28a96ca2460677c3da49b42e8e52d,NCBI:2574747,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1576:688cb1b606840e91470a783e2e889b020eab667c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Amorbia;Amorbia osmotris,urn:lsid:marinespecies.org:taxname:1307,Insecta,Subclass,ASV_1576:688cb1b606840e91470a783e2e889b020eab667c,NCBI:1140644,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1660:a0b57b6751d6644c10e45ec596b8b4e92f0186bf,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,3,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens,,Eukaryota,domain,ASV_1660:a0b57b6751d6644c10e45ec596b8b4e92f0186bf,NCBI:1403718,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1679:aee5e91da7127a53bb74142634f3b269b8ac79e3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Collembola;Entomobryomorpha;Entomobryidae;Entomobrya;Entomobrya albocincta,,Entomobrya albocincta,species,ASV_1679:aee5e91da7127a53bb74142634f3b269b8ac79e3,NCBI:2107183,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1687:b42211434830d027f3a71f33b70e6950388dff6b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba vermiformis,,Eukaryota,domain,ASV_1687:b42211434830d027f3a71f33b70e6950388dff6b,NCBI:5778,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1697:bc40a4f4b41b4e8ce1d8cf3b4994e18f9bb53fd0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;Monomastix minuta,,Eukaryota,domain,ASV_1697:bc40a4f4b41b4e8ce1d8cf3b4994e18f9bb53fd0,NCBI:631452,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1703:c0a40c75245ca66e7710828d0b5e404eb4e34526,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba vermiformis,,Eukaryota,domain,ASV_1703:c0a40c75245ca66e7710828d0b5e404eb4e34526,NCBI:5778,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_1916:2a587a409da8fe58dcf47c8bc9d6fefe1ba2ed76,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora bantiana,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),ASV_1916:2a587a409da8fe58dcf47c8bc9d6fefe1ba2ed76,NCBI:89940,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_2035:55e7d8cf66d403b95031f01e870ff8a925ccfb04,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,4,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata,,Eukaryota,domain,ASV_2035:55e7d8cf66d403b95031f01e870ff8a925ccfb04,NCBI:1163372,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1:ASV_2069:61380c60038c8bb75bd4b5d12035208647204f90,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685835,2020-04-01/2020-07-15,2,DNA sequence reads,48511,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914158,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bicosoecida;Bigyra 1;Bicosoecida;Cafileria;Cafileria;Cafileria marina,,Eukaryota,domain,ASV_2069:61380c60038c8bb75bd4b5d12035208647204f90,NCBI:2557541,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1
